Type	Name	Rev	New Name	New Rev	Policy	State	Vault	Owner	description	CAS Number	Substance Name 	Originator	GWM GADSL	GWM From-To	GWM EC name	GWM EC number	GWM IUPAC name	GWM Molecular Formula	GWM Ref CAS name	GWM Ref CAS number	GWM Ref EC name	GWM Ref EC number	GWM Ref IUPAC name	GWM Reference Substance	GWM REACH
Substance	SUB-900000000159		SUB-900000000159		Substance	Active	eService Production	creator		1812247-18-9	Hexanoic acid, 2,3,4,4,5,5,6,6,6-nonafluoro-2,3-bis(trifluoromethyl)-		D												
Substance	SUB-900000000160		SUB-900000000160		Substance	Active	eService Production	creator		1812247-19-0	Hexanoic acid, 2,3,3,4,5,5,6,6,6-nonafluoro-2,4-bis(trifluoromethyl)-		D												
Substance	SUB-900000000161		SUB-900000000161		Substance	Active	eService Production	creator		1812247-20-3	Hexanoic acid, 2,2,4,4,5,5,6,6,6-nonafluoro-3,3-bis(trifluoromethyl)-		D												
Substance	SUB-900000000162		SUB-900000000162		Substance	Active	eService Production	creator		1814-88-6	1,1,1,2,2-Pentafluoropropane		D/P												
Substance	SUB-900000000163		SUB-900000000163		Substance	Active	eService Production	creator		182442-95-1	Cobalt lithium manganese  nickel oxide		D												
Substance	SUB-900000000164		SUB-900000000164		Substance	Active	eService Production	creator		346417-97-8	Cobalt lithium manganese  nickel oxide		D												
Substance	SUB-900000000165		SUB-900000000165		Substance	Active	eService Production	creator		1843-03-4	Phenol, 4,4',4''-(1-methyl-1-propanyl-3-ylidene)tris[2-(1,1-dimethylethyl)-5-methyl-		D												
Substance	SUB-900000000166		SUB-900000000166		Substance	Active	eService Production	creator		185701-89-7	Trisiloxane, 3,3'-(3,3,4,4,5,5,6,6,7,7,8,8-dodecafluoro-1,10-decanediyl)bis[3-[(dimethylsilyl)oxy]-1,1,5,5-tetramethyl-, reaction products with 4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoro-1-undecene		D												
Substance	SUB-900000000167		SUB-900000000167		Substance	Active	eService Production	creator		186825-36-5	4-(1-Ethyl-1,3-dimethylpentyl)phenol		D												
Substance	SUB-900000000168		SUB-900000000168		Substance	Active	eService Production	creator		1882109-58-1	Butanoic acid, 3,3,4,4,4-pentafluoro-2,2-bis(1,1,2,2,2-pentafluoroethyl)-		D												
Substance	SUB-900000000169		SUB-900000000169		Substance	Active	eService Production	creator		1882109-59-2	Butanoic acid, 3,3,4,4,4-pentafluoro-2-[1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]-2-(trifluoromethyl)-		D												
Substance	SUB-900000000170		SUB-900000000170		Substance	Active	eService Production	creator		1882109-60-5	Butanoic acid, 2,3,3,4,4,4-hexafluoro-2-[2,2,2-trifluoro-1,1-bis(trifluoromethyl)ethyl]-		D												
Substance	SUB-900000000171		SUB-900000000171		Substance	Active	eService Production	creator		1882109-61-6	Butanoic acid, 2,3,4,4,4-pentafluoro-2-[1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]-3-(trifluoromethyl)-		D												
Substance	SUB-900000000172		SUB-900000000172		Substance	Active	eService Production	creator		1882109-62-7	Butanoic acid, 4,4,4-trifluoro-2,2,3,3-tetrakis(trifluoromethyl)-		D												
Substance	SUB-900000000173		SUB-900000000173		Substance	Active	eService Production	creator		1882109-63-8	Pentanoic acid, 3,3,4,4,5,5,5-heptafluoro-2-(1,1,2,2,2-pentafluoroethyl)-2-(trifluoromethyl)-		D												
Substance	SUB-900000000174		SUB-900000000174		Substance	Active	eService Production	creator		1882109-64-9	Pentanoic acid, 2,3,4,4,5,5,5-heptafluoro-2-(1,1,2,2,2-pentafluoroethyl)-3-(trifluoromethyl)-		D												
Substance	SUB-900000000175		SUB-900000000175		Substance	Active	eService Production	creator		1882109-65-0	Pentanoic acid, 2,3,3,4,5,5,5-heptafluoro-2-(1,1,2,2,2-pentafluoroethyl)-4-(trifluoromethyl)-		D												
Substance	SUB-900000000176		SUB-900000000176		Substance	Active	eService Production	creator		1882109-66-1	Pentanoic acid, 2,3,4,4,5,5,5-heptafluoro-3-(1,1,2,2,2-pentafluoroethyl)-2-(trifluoromethyl)-		D												
Substance	SUB-900000000177		SUB-900000000177		Substance	Active	eService Production	creator		1882109-67-2	Pentanoic acid, 2,2,4,4,5,5,5-heptafluoro-3-(1,1,2,2,2-pentafluoroethyl)-3-(trifluoromethyl)-		D												
Substance	SUB-900000000178		SUB-900000000178		Substance	Active	eService Production	creator		1882109-68-3	Pentanoic acid, 2,2,3,4,5,5,5-heptafluoro-3-(1,1,2,2,2-pentafluoroethyl)-4-(trifluoromethyl)-		D												
Substance	SUB-900000000179		SUB-900000000179		Substance	Active	eService Production	creator		1882109-69-4	Pentanoic acid, 3,4,4,5,5,5-hexafluoro-2,2,3-(trifluoromethyl)-		D												
Substance	SUB-900000000180		SUB-900000000180		Substance	Active	eService Production	creator		1882109-70-7	Pentanoic acid, 3,3,4,5,5,5-hexafluoro-2,2,4-tris(trifluoromethyl)-		D												
Substance	SUB-900000000181		SUB-900000000181		Substance	Active	eService Production	creator		1882109-71-8	Pentanoic acid, 2,4,4,5,5,5-hexafluoro-2,3,3-tris(trifluoromethyl)-		D												
Substance	SUB-900000000182		SUB-900000000182		Substance	Active	eService Production	creator		1882109-72-9	Pentanoic acid, 2,3,4,5,5,5-hexafluoro-2,3,4- tris(trifluoromethyl)-		D												
Substance	SUB-900000000183		SUB-900000000183		Substance	Active	eService Production	creator		1882109-73-0	Pentanoic acid, 2,3,3,5,5,5-hexafluoro-2,4,4- tris(trifluoromethyl)-		D												
Substance	SUB-900000000184		SUB-900000000184		Substance	Active	eService Production	creator		1882109-74-1	Pentanoic acid, 2,2,4,5,5,5-hexafluoro-3,3,4-tris(trifluoromethyl)-		D												
Substance	SUB-900000000185		SUB-900000000185		Substance	Active	eService Production	creator		1882109-75-2	Pentanoic acid, 2,2,3,5,5,5-hexafluoro-3,4,4- tris(trifluoromethyl)-		D												
Substance	SUB-900000000186		SUB-900000000186		Substance	Active	eService Production	creator		1882109-76-3	Pentanoic acid, 2,3,3,4,4,5,5,5-octafluoro-2- [1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]-		D												
Substance	SUB-900000000187		SUB-900000000187		Substance	Active	eService Production	creator		1882109-77-4	Pentanoic acid, 2,3,3,4,4,5,5,5-octafluoro-2- (1,1,2,2,3,3,3-heptafluoropropyl)-		D												
Substance	SUB-900000000188		SUB-900000000188		Substance	Active	eService Production	creator		1882109-78-5	Hexanoic acid, 2,2,3,4,4,5,5,6,6,6-decafluoro-3-(1,1,2,2,2-pentafluoroethyl)-		D												
Substance	SUB-900000000189		SUB-900000000189		Substance	Active	eService Production	creator		1882109-79-6	Hexanoic acid, 2,2,3,3,4,5,5,6,6,6-decafluoro-4- (1,1,2,2,2-pentafluoroethyl)-		D												
Substance	SUB-900000000190		SUB-900000000190		Substance	Active	eService Production	creator		1882109-80-9	Hexanoic acid, 2,3,3,4,4,5,6,6,6-nonafluoro-2,5- bis(trifluoromethyl)-		D												
Substance	SUB-900000000191		SUB-900000000191		Substance	Active	eService Production	creator		1882109-81-0	Hexanoic acid, 2,2,3,4,5,5,6,6,6-nonafluoro-3,4- bis(trifluoromethyl)-		D												
Substance	SUB-900000000192		SUB-900000000192		Substance	Active	eService Production	creator		1897-45-6	Chlorothalonil; Tetrachloroisophthalonitrile		D/P												
Substance	SUB-900000000193		SUB-900000000193		Substance	Active	eService Production	creator		18993-26-5	Undecane, 1,1,1,3,5,7,9,11,11-nonachloro-		P												
Substance	SUB-900000000194		SUB-900000000194		Substance	Active	eService Production	creator		19041-01-1	2-bromo-1,1,3,3-tetrafluoro-propane		P												
Substance	SUB-900000000195		SUB-900000000195		Substance	Active	eService Production	creator		191546-07-3	Copolymer of 2-propenal and propane-1,2-diol		D/P												
Substance	SUB-900000000196		SUB-900000000196		Substance	Active	eService Production	creator		1937-35-5	C.I. Direct Red 13, C.I.22155		D/P												
Substance	SUB-900000000197		SUB-900000000197		Substance	Active	eService Production	creator		19379-90-9	Benzoxonium chloride		D/P												
Substance	SUB-900000000198		SUB-900000000198		Substance	Active	eService Production	creator		19704-60-0	Dibutyltin dihexanoate		D/P												
Substance	SUB-900000000199		SUB-900000000199		Substance	Active	eService Production	creator		19742-57-5	Heptanoic acid, 2,2,3,3,4,4,5,5,6,7,7,7-dodecafluoro-6-(trifluoromethyl)-, ammoniumsalt (1:1)		D												
Substance	SUB-900000000200		SUB-900000000200		Substance	Active	eService Production	creator		1983-10-4	Stannane, tributylfluoro-		P												
